"Notes"	"State"	"State Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Tennessee"	"47"	"Micropolitan (non-metro)"	"5"	"2010"	"2010"	2396	835638	286.73	236.54
	"Tennessee"	"47"	"Micropolitan (non-metro)"	"5"	"2011"	"2011"	2384	840156	283.76	230.80
	"Tennessee"	"47"	"Micropolitan (non-metro)"	"5"	"2012"	"2012"	2436	840897	289.69	230.63
	"Tennessee"	"47"	"Micropolitan (non-metro)"	"5"	"2013"	"2013"	2518	842530	298.86	234.83
	"Tennessee"	"47"	"Micropolitan (non-metro)"	"5"	"2014"	"2014"	2535	846768	299.37	230.50
	"Tennessee"	"47"	"Micropolitan (non-metro)"	"5"	"2015"	"2015"	2615	849694	307.76	232.99
	"Tennessee"	"47"	"Micropolitan (non-metro)"	"5"	"2016"	"2016"	2626	853806	307.56	230.80
	"Tennessee"	"47"	"NonCore (non-metro)"	"6"	"1999"	"1999"	2365	622789	379.74	333.67
	"Tennessee"	"47"	"NonCore (non-metro)"	"6"	"2000"	"2000"	2385	627218	380.25	333.28
	"Tennessee"	"47"	"NonCore (non-metro)"	"6"	"2001"	"2001"	2272	630302	360.46	317.15
	"Tennessee"	"47"	"NonCore (non-metro)"	"6"	"2002"	"2002"	2417	631046	383.01	337.31
	"Tennessee"	"47"	"NonCore (non-metro)"	"6"	"2003"	"2003"	2264	632158	358.14	314.16
	"Tennessee"	"47"	"NonCore (non-metro)"	"6"	"2004"	"2004"	2166	634111	341.58	300.60
	"Tennessee"	"47"	"NonCore (non-metro)"	"6"	"2005"	"2005"	2158	637702	338.40	294.85
	"Tennessee"	"47"	"NonCore (non-metro)"	"6"	"2006"	"2006"	2121	641841	330.46	282.39
	"Tennessee"	"47"	"NonCore (non-metro)"	"6"	"2007"	"2007"	2110	646100	326.57	276.13
	"Tennessee"	"47"	"NonCore (non-metro)"	"6"	"2008"	"2008"	2171	650311	333.84	280.78
	"Tennessee"	"47"	"NonCore (non-metro)"	"6"	"2009"	"2009"	1980	651008	304.14	251.38
	"Tennessee"	"47"	"NonCore (non-metro)"	"6"	"2010"	"2010"	2067	651603	317.22	259.63
	"Tennessee"	"47"	"NonCore (non-metro)"	"6"	"2011"	"2011"	2083	650736	320.10	254.57
	"Tennessee"	"47"	"NonCore (non-metro)"	"6"	"2012"	"2012"	2011	649184	309.77	240.78
	"Tennessee"	"47"	"NonCore (non-metro)"	"6"	"2013"	"2013"	2106	648492	324.75	252.18
	"Tennessee"	"47"	"NonCore (non-metro)"	"6"	"2014"	"2014"	2135	648105	329.42	251.69
	"Tennessee"	"47"	"NonCore (non-metro)"	"6"	"2015"	"2015"	2216	647759	342.10	255.63
	"Tennessee"	"47"	"NonCore (non-metro)"	"6"	"2016"	"2016"	2305	648233	355.58	262.31
	"Texas"	"48"	"Large Central Metro"	"1"	"1999"	"1999"	16662	9615509	173.28	271.71
	"Texas"	"48"	"Large Central Metro"	"1"	"2000"	"2000"	16539	9762582	169.41	264.35
	"Texas"	"48"	"Large Central Metro"	"1"	"2001"	"2001"	16596	10009452	165.80	257.66
	"Texas"	"48"	"Large Central Metro"	"1"	"2002"	"2002"	16702	10169667	164.23	253.57
	"Texas"	"48"	"Large Central Metro"	"1"	"2003"	"2003"	16055	10300983	155.86	236.70
	"Texas"	"48"	"Large Central Metro"	"1"	"2004"	"2004"	15387	10444330	147.32	221.13
	"Texas"	"48"	"Large Central Metro"	"1"	"2005"	"2005"	15196	10612430	143.19	211.33
	"Texas"	"48"	"Large Central Metro"	"1"	"2006"	"2006"	14735	10927895	134.84	196.30
	"Texas"	"48"	"Large Central Metro"	"1"	"2007"	"2007"	14598	11147331	130.96	188.03
	"Texas"	"48"	"Large Central Metro"	"1"	"2008"	"2008"	14460	11371872	127.16	180.46
	"Texas"	"48"	"Large Central Metro"	"1"	"2009"	"2009"	14456	11623244	124.37	173.32
	"Texas"	"48"	"Large Central Metro"	"1"	"2010"	"2010"	14705	11791012	124.71	172.59
	"Texas"	"48"	"Large Central Metro"	"1"	"2011"	"2011"	14594	12078232	120.83	161.96
	"Texas"	"48"	"Large Central Metro"	"1"	"2012"	"2012"	15241	12303626	123.87	163.70
	"Texas"	"48"	"Large Central Metro"	"1"	"2013"	"2013"	15741	12522067	125.71	162.42
	"Texas"	"48"	"Large Central Metro"	"1"	"2014"	"2014"	16082	12797620	125.66	159.42
	"Texas"	"48"	"Large Central Metro"	"1"	"2015"	"2015"	16809	13062349	128.68	160.54
	"Texas"	"48"	"Large Central Metro"	"1"	"2016"	"2016"	17109	13249372	129.13	156.91
	"Texas"	"48"	"Large Fringe Metro"	"2"	"1999"	"1999"	5702	3003660	189.84	266.66
	"Texas"	"48"	"Large Fringe Metro"	"2"	"2000"	"2000"	5762	3096171	186.10	264.92
	"Texas"	"48"	"Large Fringe Metro"	"2"	"2001"	"2001"	5801	3254215	178.26	253.65
	"Texas"	"48"	"Large Fringe Metro"	"2"	"2002"	"2002"	6088	3382333	179.99	257.85
	"Texas"	"48"	"Large Fringe Metro"	"2"	"2003"	"2003"	5806	3503071	165.74	236.37
	"Texas"	"48"	"Large Fringe Metro"	"2"	"2004"	"2004"	5669	3622265	156.50	220.28
	"Texas"	"48"	"Large Fringe Metro"	"2"	"2005"	"2005"	5894	3747528	157.28	219.23
	"Texas"	"48"	"Large Fringe Metro"	"2"	"2006"	"2006"	5819	3910321	148.81	200.42
	"Texas"	"48"	"Large Fringe Metro"	"2"	"2007"	"2007"	5861	4064857	144.19	193.73
	"Texas"	"48"	"Large Fringe Metro"	"2"	"2008"	"2008"	5910	4210769	140.35	185.77
	"Texas"	"48"	"Large Fringe Metro"	"2"	"2009"	"2009"	5996	4332614	138.39	179.42
	"Texas"	"48"	"Large Fringe Metro"	"2"	"2010"	"2010"	5963	4414415	135.08	173.11
	"Texas"	"48"	"Large Fringe Metro"	"2"	"2011"	"2011"	6204	4541408	136.61	169.14
	"Texas"	"48"	"Large Fringe Metro"	"2"	"2012"	"2012"	6129	4642706	132.01	158.89
	"Texas"	"48"	"Large Fringe Metro"	"2"	"2013"	"2013"	6448	4762605	135.39	158.33
	"Texas"	"48"	"Large Fringe Metro"	"2"	"2014"	"2014"	6829	4918841	138.83	158.48
	"Texas"	"48"	"Large Fringe Metro"	"2"	"2015"	"2015"	7295	5082329	143.54	160.96
	"Texas"	"48"	"Large Fringe Metro"	"2"	"2016"	"2016"	7281	5242435	138.89	152.00
	"Texas"	"48"	"Medium Metro"	"3"	"1999"	"1999"	7352	3594837	204.52	255.34
	"Texas"	"48"	"Medium Metro"	"3"	"2000"	"2000"	7224	3631979	198.90	246.47
	"Texas"	"48"	"Medium Metro"	"3"	"2001"	"2001"	7301	3685882	198.08	244.39
	"Texas"	"48"	"Medium Metro"	"3"	"2002"	"2002"	7323	3741098	195.74	241.57
	"Texas"	"48"	"Medium Metro"	"3"	"2003"	"2003"	7199	3797530	189.57	233.54
	"Texas"	"48"	"Medium Metro"	"3"	"2004"	"2004"	6772	3865063	175.21	215.00
	"Texas"	"48"	"Medium Metro"	"3"	"2005"	"2005"	7009	3929223	178.38	216.74
	"Texas"	"48"	"Medium Metro"	"3"	"2006"	"2006"	6578	3991012	164.82	198.28
	"Texas"	"48"	"Medium Metro"	"3"	"2007"	"2007"	6613	4059607	162.90	193.72
	"Texas"	"48"	"Medium Metro"	"3"	"2008"	"2008"	6501	4131845	157.34	185.28
	"Texas"	"48"	"Medium Metro"	"3"	"2009"	"2009"	6497	4203140	154.57	179.57
	"Texas"	"48"	"Medium Metro"	"3"	"2010"	"2010"	6562	4267601	153.76	177.82
	"Texas"	"48"	"Medium Metro"	"3"	"2011"	"2011"	6308	4348902	145.05	164.49
	"Texas"	"48"	"Medium Metro"	"3"	"2012"	"2012"	6543	4385244	149.20	166.20
	"Texas"	"48"	"Medium Metro"	"3"	"2013"	"2013"	6614	4415740	149.78	163.46
	"Texas"	"48"	"Medium Metro"	"3"	"2014"	"2014"	7000	4459188	156.98	168.18
	"Texas"	"48"	"Medium Metro"	"3"	"2015"	"2015"	7170	4501049	159.30	167.48
	"Texas"	"48"	"Medium Metro"	"3"	"2016"	"2016"	7446	4529082	164.40	169.67
	"Texas"	"48"	"Small Metro"	"4"	"1999"	"1999"	4089	1499988	272.60	278.77
	"Texas"	"48"	"Small Metro"	"4"	"2000"	"2000"	4087	1503978	271.75	275.71
	"Texas"	"48"	"Small Metro"	"4"	"2001"	"2001"	4097	1511270	271.10	274.74
	"Texas"	"48"	"Small Metro"	"4"	"2002"	"2002"	4059	1524858	266.19	269.64
	"Texas"	"48"	"Small Metro"	"4"	"2003"	"2003"	4007	1537066	260.69	264.45
	"Texas"	"48"	"Small Metro"	"4"	"2004"	"2004"	3866	1551616	249.16	252.78
	"Texas"	"48"	"Small Metro"	"4"	"2005"	"2005"	3748	1565193	239.46	240.34
	"Texas"	"48"	"Small Metro"	"4"	"2006"	"2006"	3729	1588255	234.79	233.88
	"Texas"	"48"	"Small Metro"	"4"	"2007"	"2007"	3689	1606816	229.58	227.14
	"Texas"	"48"	"Small Metro"	"4"	"2008"	"2008"	3684	1627217	226.40	222.24
	"Texas"	"48"	"Small Metro"	"4"	"2009"	"2009"	3538	1654438	213.85	208.32
	"Texas"	"48"	"Small Metro"	"4"	"2010"	"2010"	3630	1667370	217.71	210.71
	"Texas"	"48"	"Small Metro"	"4"	"2011"	"2011"	3587	1686143	212.73	203.65
	"Texas"	"48"	"Small Metro"	"4"	"2012"	"2012"	3575	1706337	209.51	198.78
	"Texas"	"48"	"Small Metro"	"4"	"2013"	"2013"	3617	1724188	209.78	197.99
	"Texas"	"48"	"Small Metro"	"4"	"2014"	"2014"	3733	1748171	213.54	200.49
	"Texas"	"48"	"Small Metro"	"4"	"2015"	"2015"	3775	1774813	212.70	198.65
	"Texas"	"48"	"Small Metro"	"4"	"2016"	"2016"	3816	1786534	213.60	197.91
	"Texas"	"48"	"Micropolitan (non-metro)"	"5"	"1999"	"1999"	4464	1502850	297.04	278.00
	"Texas"	"48"	"Micropolitan (non-metro)"	"5"	"2000"	"2000"	4339	1509609	287.43	266.93
	"Texas"	"48"	"Micropolitan (non-metro)"	"5"	"2001"	"2001"	4317	1509865	285.92	266.74
	"Texas"	"48"	"Micropolitan (non-metro)"	"5"	"2002"	"2002"	4167	1517381	274.62	257.63
	"Texas"	"48"	"Micropolitan (non-metro)"	"5"	"2003"	"2003"	4027	1529997	263.20	246.17
	"Texas"	"48"	"Micropolitan (non-metro)"	"5"	"2004"	"2004"	3994	1541718	259.06	242.56
	"Texas"	"48"	"Micropolitan (non-metro)"	"5"	"2005"	"2005"	3813	1549311	246.11	228.08
	"Texas"	"48"	"Micropolitan (non-metro)"	"5"	"2006"	"2006"	3682	1561441	235.81	216.90
	"Texas"	"48"	"Micropolitan (non-metro)"	"5"	"2007"	"2007"	3887	1568259	247.85	226.21
	"Texas"	"48"	"Micropolitan (non-metro)"	"5"	"2008"	"2008"	3708	1577272	235.09	213.47
	"Texas"	"48"	"Micropolitan (non-metro)"	"5"	"2009"	"2009"	3703	1593023	232.45	210.23
	"Texas"	"48"	"Micropolitan (non-metro)"	"5"	"2010"	"2010"	3475	1603636	216.70	193.88
	"Texas"	"48"	"Micropolitan (non-metro)"	"5"	"2011"	"2011"	3579	1613711	221.79	197.14
	"Texas"	"48"	"Micropolitan (non-metro)"	"5"	"2012"	"2012"	3607	1617455	223.00	195.20
	"Texas"	"48"	"Micropolitan (non-metro)"	"5"	"2013"	"2013"	3743	1618465	231.27	201.40
	"Texas"	"48"	"Micropolitan (non-metro)"	"5"	"2014"	"2014"	3768	1625113	231.86	198.66
	"Texas"	"48"	"Micropolitan (non-metro)"	"5"	"2015"	"2015"	4088	1634120	250.17	211.96
	"Texas"	"48"	"Micropolitan (non-metro)"	"5"	"2016"	"2016"	3969	1635764	242.64	202.49
	"Texas"	"48"	"NonCore (non-metro)"	"6"	"1999"	"1999"	5149	1341376	383.86	286.22
	"Texas"	"48"	"NonCore (non-metro)"	"6"	"2000"	"2000"	5069	1347501	376.18	279.45
	"Texas"	"48"	"NonCore (non-metro)"	"6"	"2001"	"2001"	5087	1348938	377.11	282.08
	"Texas"	"48"	"NonCore (non-metro)"	"6"	"2002"	"2002"	5113	1354988	377.35	284.89
	"Texas"	"48"	"NonCore (non-metro)"	"6"	"2003"	"2003"	4685	1362284	343.91	259.75
	"Texas"	"48"	"NonCore (non-metro)"	"6"	"2004"	"2004"	4508	1369031	329.28	248.99
	"Texas"	"48"	"NonCore (non-metro)"	"6"	"2005"	"2005"	4492	1374438	326.82	246.05
	"Texas"	"48"	"NonCore (non-metro)"	"6"	"2006"	"2006"	4239	1380656	307.03	230.49
	"Texas"	"48"	"NonCore (non-metro)"	"6"	"2007"	"2007"	4264	1385113	307.84	231.60
	"Texas"	"48"	"NonCore (non-metro)"	"6"	"2008"	"2008"	4121	1390064	296.46	223.19
	"Texas"	"48"	"NonCore (non-metro)"	"6"	"2009"	"2009"	3887	1395302	278.58	209.72
	"Texas"	"48"	"NonCore (non-metro)"	"6"	"2010"	"2010"	3918	1401527	279.55	209.09
	"Texas"	"48"	"NonCore (non-metro)"	"6"	"2011"	"2011"	3822	1406285	271.78	200.69
	"Texas"	"48"	"NonCore (non-metro)"	"6"	"2012"	"2012"	3966	1403835	282.51	205.65
	"Texas"	"48"	"NonCore (non-metro)"	"6"	"2013"	"2013"	4040	1405128	287.52	207.52
	"Texas"	"48"	"NonCore (non-metro)"	"6"	"2014"	"2014"	4067	1408025	288.84	205.52
	"Texas"	"48"	"NonCore (non-metro)"	"6"	"2015"	"2015"	4161	1414454	294.18	207.55
	"Texas"	"48"	"NonCore (non-metro)"	"6"	"2016"	"2016"	4151	1419409	292.45	205.18
	"Utah"	"49"	"Large Central Metro"	"1"	"1999"	"1999"	1062	891116	119.18	183.41
	"Utah"	"49"	"Large Central Metro"	"1"	"2000"	"2000"	1091	898387	121.44	183.63
	"Utah"	"49"	"Large Central Metro"	"1"	"2001"	"2001"	1060	910750	116.39	175.26
	"Utah"	"49"	"Large Central Metro"	"1"	"2002"	"2002"	1107	918152	120.57	179.69
	"Utah"	"49"	"Large Central Metro"	"1"	"2003"	"2003"	1135	924802	122.73	181.01
	"Utah"	"49"	"Large Central Metro"	"1"	"2004"	"2004"	1092	934140	116.90	170.10
	"Utah"	"49"	"Large Central Metro"	"1"	"2005"	"2005"	1035	947963	109.18	157.04
	"Utah"	"49"	"Large Central Metro"	"1"	"2006"	"2006"	1088	966798	112.54	158.52
	"Utah"	"49"	"Large Central Metro"	"1"	"2007"	"2007"	1063	983719	108.06	151.82
	"Utah"	"49"	"Large Central Metro"	"1"	"2008"	"2008"	1024	999553	102.45	143.50
	"Utah"	"49"	"Large Central Metro"	"1"	"2009"	"2009"	1021	1016795	100.41	137.22
	"Utah"	"49"	"Large Central Metro"	"1"	"2010"	"2010"	1099	1029655	106.73	146.96
	"Utah"	"49"	"Large Central Metro"	"1"	"2011"	"2011"	1037	1048985	98.86	132.98
	"Utah"	"49"	"Large Central Metro"	"1"	"2012"	"2012"	1140	1063842	107.16	142.11
	"Utah"	"49"	"Large Central Metro"	"1"	"2013"	"2013"	1244	1079721	115.21	151.63
	"Utah"	"49"	"Large Central Metro"	"1"	"2014"	"2014"	1305	1091742	119.53	156.28
	"Utah"	"49"	"Large Central Metro"	"1"	"2015"	"2015"	1288	1107314	116.32	150.33
	"Utah"	"49"	"Large Central Metro"	"1"	"2016"	"2016"	1333	1121354	118.87	150.41
	"Utah"	"49"	"Large Fringe Metro"	"2"	"1999"	"1999"	49	38079	128.68	229.24
	"Utah"	"49"	"Large Fringe Metro"	"2"	"2000"	"2000"	57	40735	139.93	264.97
	"Utah"	"49"	"Large Fringe Metro"	"2"	"2001"	"2001"	52	43331	120.01	244.52
	"Utah"	"49"	"Large Fringe Metro"	"2"	"2002"	"2002"	49	44998	108.89	209.40
	"Utah"	"49"	"Large Fringe Metro"	"2"	"2003"	"2003"	56	46652	120.04	233.87
	"Utah"	"49"	"Large Fringe Metro"	"2"	"2004"	"2004"	59	47894	123.19	251.16
	"Utah"	"49"	"Large Fringe Metro"	"2"	"2005"	"2005"	54	49258	109.63	208.83
	"Utah"	"49"	"Large Fringe Metro"	"2"	"2006"	"2006"	44	51483	85.47	154.89
	"Utah"	"49"	"Large Fringe Metro"	"2"	"2007"	"2007"	50	53821	92.90	166.41
	"Utah"	"49"	"Large Fringe Metro"	"2"	"2008"	"2008"	48	55909	85.85	157.78
	"Utah"	"49"	"Large Fringe Metro"	"2"	"2009"	"2009"	57	57218	99.62	165.47
	"Utah"	"49"	"Large Fringe Metro"	"2"	"2010"	"2010"	55	58218	94.47	158.60
	"Utah"	"49"	"Large Fringe Metro"	"2"	"2011"	"2011"	57	59326	96.08	152.76
	"Utah"	"49"	"Large Fringe Metro"	"2"	"2012"	"2012"	68	59870	113.58	187.17
	"Utah"	"49"	"Large Fringe Metro"	"2"	"2013"	"2013"	53	60762	87.23	142.30
	"Utah"	"49"	"Large Fringe Metro"	"2"	"2014"	"2014"	58	61598	94.16	145.03
	"Utah"	"49"	"Large Fringe Metro"	"2"	"2015"	"2015"	58	62952	92.13	139.90
	"Utah"	"49"	"Large Fringe Metro"	"2"	"2016"	"2016"	60	64833	92.55	132.93
	"Utah"	"49"	"Medium Metro"	"3"	"1999"	"1999"	1019	848685	120.07	199.03
	"Utah"	"49"	"Medium Metro"	"3"	"2000"	"2000"	1075	862175	124.68	205.60
	"Utah"	"49"	"Medium Metro"	"3"	"2001"	"2001"	1079	889518	121.30	199.10
	"Utah"	"49"	"Medium Metro"	"3"	"2002"	"2002"	1124	909919	123.53	201.93
	"Utah"	"49"	"Medium Metro"	"3"	"2003"	"2003"	1094	927801	117.91	192.22
	"Utah"	"49"	"Medium Metro"	"3"	"2004"	"2004"	1053	947397	111.15	179.38
	"Utah"	"49"	"Medium Metro"	"3"	"2005"	"2005"	1119	972048	115.12	184.89
	"Utah"	"49"	"Medium Metro"	"3"	"2006"	"2006"	1129	1003217	112.54	177.74
	"Utah"	"49"	"Medium Metro"	"3"	"2007"	"2007"	1149	1040948	110.38	173.57
	"Utah"	"49"	"Medium Metro"	"3"	"2008"	"2008"	1072	1074679	99.75	154.37
	"Utah"	"49"	"Medium Metro"	"3"	"2009"	"2009"	1099	1103783	99.57	154.65
	"Utah"	"49"	"Medium Metro"	"3"	"2010"	"2010"	1027	1123969	91.37	140.44
	"Utah"	"49"	"Medium Metro"	"3"	"2011"	"2011"	1212	1147040	105.66	159.33
	"Utah"	"49"	"Medium Metro"	"3"	"2012"	"2012"	1155	1163286	99.29	146.79
	"Utah"	"49"	"Medium Metro"	"3"	"2013"	"2013"	1288	1183819	108.80	159.54
	"Utah"	"49"	"Medium Metro"	"3"	"2014"	"2014"	1343	1203753	111.57	164.65
	"Utah"	"49"	"Medium Metro"	"3"	"2015"	"2015"	1444	1228649	117.53	170.11
	"Utah"	"49"	"Medium Metro"	"3"	"2016"	"2016"	1415	1257726	112.50	162.76
	"Utah"	"49"	"Small Metro"	"4"	"1999"	"1999"	260	178348	145.78	160.75
	"Utah"	"49"	"Small Metro"	"4"	"2000"	"2000"	283	181745	155.71	169.92
	"Utah"	"49"	"Small Metro"	"4"	"2001"	"2001"	276	187343	147.32	159.98
	"Utah"	"49"	"Small Metro"	"4"	"2002"	"2002"	290	194767	148.90	162.30
	"Utah"	"49"	"Small Metro"	"4"	"2003"	"2003"	279	201289	138.61	151.65
	"Utah"	"49"	"Small Metro"	"4"	"2004"	"2004"	341	209061	163.11	177.60
	"Utah"	"49"	"Small Metro"	"4"	"2005"	"2005"	261	219501	118.91	129.14
	"Utah"	"49"	"Small Metro"	"4"	"2006"	"2006"	279	228032	122.35	131.03
	"Utah"	"49"	"Small Metro"	"4"	"2007"	"2007"	272	235901	115.30	122.79
	"Utah"	"49"	"Small Metro"	"4"	"2008"	"2008"	283	242376	116.76	122.54
	"Utah"	"49"	"Small Metro"	"4"	"2009"	"2009"	268	247379	108.34	111.17
	"Utah"	"49"	"Small Metro"	"4"	"2010"	"2010"	283	250771	112.85	113.61
	"Utah"	"49"	"Small Metro"	"4"	"2011"	"2011"	315	256365	122.87	121.09
	"Utah"	"49"	"Small Metro"	"4"	"2012"	"2012"	318	260329	122.15	116.08
	"Utah"	"49"	"Small Metro"	"4"	"2013"	"2013"	298	264709	112.58	104.27
	"Utah"	"49"	"Small Metro"	"4"	"2014"	"2014"	303	270291	112.10	102.07
	"Utah"	"49"	"Small Metro"	"4"	"2015"	"2015"	344	276385	124.46	110.20
	"Utah"	"49"	"Small Metro"	"4"	"2016"	"2016"	356	282998	125.80	106.94
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"1999"	"1999"	167	122241	136.62	206.10
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"2000"	"2000"	178	124376	143.11	213.54
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"2001"	"2001"	190	127502	149.02	220.95
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"2002"	"2002"	158	130748	120.84	178.32
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"2003"	"2003"	184	133027	138.32	207.10
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"2004"	"2004"	162	135863	119.24	178.79
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"2005"	"2005"	154	140633	109.50	157.00
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"2006"	"2006"	161	145731	110.48	157.97
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"2007"	"2007"	193	150179	128.51	178.08
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"2008"	"2008"	216	153501	140.72	196.66
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"2009"	"2009"	193	158491	121.77	175.87
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"2010"	"2010"	192	160008	119.99	170.84
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"2011"	"2011"	198	163232	121.30	169.96
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"2012"	"2012"	191	165796	115.20	156.98
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"2013"	"2013"	202	168246	120.06	162.57
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"2014"	"2014"	189	171615	110.13	148.89
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"2015"	"2015"	222	175569	126.45	161.47
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"2016"	"2016"	252	177544	141.94	182.29
	"Utah"	"49"	"NonCore (non-metro)"	"6"	"1999"	"1999"	229	125013	183.18	208.39
	"Utah"	"49"	"NonCore (non-metro)"	"6"	"2000"	"2000"	225	125751	178.93	201.31
	"Utah"	"49"	"NonCore (non-metro)"	"6"	"2001"	"2001"	239	125271	190.79	208.68
	"Utah"	"49"	"NonCore (non-metro)"	"6"	"2002"	"2002"	249	126231	197.26	216.40
	"Utah"	"49"	"NonCore (non-metro)"	"6"	"2003"	"2003"	270	126566	213.33	230.71
	"Utah"	"49"	"NonCore (non-metro)"	"6"	"2004"	"2004"	235	127225	184.71	198.37
	"Utah"	"49"	"NonCore (non-metro)"	"6"	"2005"	"2005"	249	128316	194.05	208.01
	"Utah"	"49"	"NonCore (non-metro)"	"6"	"2006"	"2006"	231	130246	177.36	186.22
	"Utah"	"49"	"NonCore (non-metro)"	"6"	"2007"	"2007"	253	133178	189.97	201.43
	"Utah"	"49"	"NonCore (non-metro)"	"6"	"2008"	"2008"	201	137011	146.70	157.03
	"Utah"	"49"	"NonCore (non-metro)"	"6"	"2009"	"2009"	175	139755	125.22	128.67
	"Utah"	"49"	"NonCore (non-metro)"	"6"	"2010"	"2010"	233	141264	164.94	170.39
	"Utah"	"49"	"NonCore (non-metro)"	"6"	"2011"	"2011"	217	142274	152.52	151.03
	"Utah"	"49"	"NonCore (non-metro)"	"6"	"2012"	"2012"	219	142164	154.05	150.34
	"Utah"	"49"	"NonCore (non-metro)"	"6"	"2013"	"2013"	238	143615	165.72	157.27
	"Utah"	"49"	"NonCore (non-metro)"	"6"	"2014"	"2014"	233	143903	161.91	153.27
	"Utah"	"49"	"NonCore (non-metro)"	"6"	"2015"	"2015"	242	145050	166.84	155.01
	"Utah"	"49"	"NonCore (non-metro)"	"6"	"2016"	"2016"	220	146762	149.90	143.11
	"Vermont"	"50"	"Small Metro"	"4"	"1999"	"1999"	363	197026	184.24	231.12
	"Vermont"	"50"	"Small Metro"	"4"	"2000"	"2000"	392	198889	197.09	246.10
	"Vermont"	"50"	"Small Metro"	"4"	"2001"	"2001"	370	201361	183.75	223.44
	"Vermont"	"50"	"Small Metro"	"4"	"2002"	"2002"	378	203052	186.16	222.02
	"Vermont"	"50"	"Small Metro"	"4"	"2003"	"2003"	405	204201	198.33	228.80
	"Vermont"	"50"	"Small Metro"	"4"	"2004"	"2004"	328	205652	159.49	182.64
	"Vermont"	"50"	"Small Metro"	"4"	"2005"	"2005"	346	206637	167.44	185.45
	"Vermont"	"50"	"Small Metro"	"4"	"2006"	"2006"	370	207426	178.38	191.21
	"Vermont"	"50"	"Small Metro"	"4"	"2007"	"2007"	328	208232	157.52	166.18
	"Vermont"	"50"	"Small Metro"	"4"	"2008"	"2008"	337	209332	160.99	170.09
	"Vermont"	"50"	"Small Metro"	"4"	"2009"	"2009"	330	210435	156.82	160.72
	"Vermont"	"50"	"Small Metro"	"4"	"2010"	"2010"	308	211261	145.79	147.43
	"Vermont"	"50"	"Small Metro"	"4"	"2011"	"2011"	283	212535	133.15	131.51
	"Vermont"	"50"	"Small Metro"	"4"	"2012"	"2012"	321	213701	150.21	145.76
	"Vermont"	"50"	"Small Metro"	"4"	"2013"	"2013"	301	214796	140.13	133.22
	"Vermont"	"50"	"Small Metro"	"4"	"2014"	"2014"	315	216167	145.72	131.34
	"Vermont"	"50"	"Small Metro"	"4"	"2015"	"2015"	345	217042	158.96	138.28
	"Vermont"	"50"	"Small Metro"	"4"	"2016"	"2016"	342	217365	157.34	138.71
	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	"1999"	"1999"	637	249401	255.41	218.12
	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	"2000"	"2000"	650	250536	259.44	219.36
	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	"2001"	"2001"	668	251284	265.83	222.28
	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	"2002"	"2002"	593	251887	235.42	197.01
	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	"2003"	"2003"	626	252237	248.18	204.51
	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	"2004"	"2004"	607	252297	240.59	195.81
	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	"2005"	"2005"	573	252254	227.15	181.41
	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	"2006"	"2006"	556	252209	220.45	173.30
	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	"2007"	"2007"	541	251571	215.05	164.70
	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	"2008"	"2008"	551	251100	219.43	165.31
	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	"2009"	"2009"	524	250454	209.22	153.02
	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	"2010"	"2010"	536	250213	214.22	155.38
	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	"2011"	"2011"	564	249848	225.74	160.61
	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	"2012"	"2012"	547	248392	220.22	151.93
	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	"2013"	"2013"	566	247793	228.42	156.51
